#FID	IID	POP
1533243	1533243	Europe
2005964	2005964	Europe
3020433	3020433	Europe
4733129	4733129	Europe
5415805	5415805	Europe
4337334	4337334	Europe
2087421	2087421	Europe
4161537	4161537	Europe
3398464	3398464	Europe
4015789	4015789	Europe
2718025	2718025	Europe
2256006	2256006	Europe
3846425	3846425	Europe
5994996	5994996	Europe
4974794	4974794	Europe
1787709	1787709	Europe
4396648	4396648	Europe
1918267	1918267	Europe
3206647	3206647	Europe
3052097	3052097	Europe
5291652	5291652	Europe
1263304	1263304	Europe
3476651	3476651	Europe
2505461	2505461	Europe
3109800	3109800	Europe
4607850	4607850	Europe
4475417	4475417	Europe
2093091	2093091	Europe
3123751	3123751	Europe
2264344	2264344	Europe
4971412	4971412	Europe
5005493	5005493	Europe
4393103	4393103	Europe
3098136	3098136	Europe
3002962	3002962	Europe
5281860	5281860	Europe
5796283	5796283	Europe
1693520	1693520	Europe
4932481	4932481	Europe
5798080	5798080	Europe
4492651	4492651	Europe
2173125	2173125	Europe
5818302	5818302	Europe
4479143	4479143	Europe
1322272	1322272	Europe
1308138	1308138	Europe
5631868	5631868	Europe
5581415	5581415	Europe
4599820	4599820	Europe
3889458	3889458	Europe
3493087	3493087	Europe
5813117	5813117	Europe
3363594	3363594	Europe
1828658	1828658	Europe
1176364	1176364	Europe
2100541	2100541	Europe
2589095	2589095	Europe
2786948	2786948	Europe
1971166	1971166	Europe
4670386	4670386	Europe
4195533	4195533	Europe
5765900	5765900	Europe
3994556	3994556	Europe
5067453	5067453	Europe
4015891	4015891	Europe
2021492	2021492	Europe
1615093	1615093	Europe
4996286	4996286	Europe
3598097	3598097	Europe
3307305	3307305	Europe
5885821	5885821	Europe
1340102	1340102	Europe
3176681	3176681	Europe
5288380	5288380	Europe
5401052	5401052	Europe
3572165	3572165	Europe
1104612	1104612	Europe
3375248	3375248	Europe
2043407	2043407	Europe
1816871	1816871	Europe
5716955	5716955	Europe
4340610	4340610	Europe
1921104	1921104	Europe
3486896	3486896	Europe
4893456	4893456	Europe
3575465	3575465	Europe
3798413	3798413	Europe
5687952	5687952	Europe
4912003	4912003	Europe
1958504	1958504	Europe
5630597	5630597	Europe
1839692	1839692	Europe
5755649	5755649	Europe
4449841	4449841	Europe
4474021	4474021	Europe
5582084	5582084	Europe
4024176	4024176	Europe
5600736	5600736	Europe
5456057	5456057	Europe
1053352	1053352	Europe
1190360	1190360	Europe
1661354	1661354	Europe
6023925	6023925	Europe
2019380	2019380	Europe
4707426	4707426	Europe
1889857	1889857	Europe
2849045	2849045	Europe
1226951	1226951	Europe
4388495	4388495	Europe
2225368	2225368	Europe
5264414	5264414	
3984134	3984134	Europe
1747180	1747180	Europe
4347636	4347636	Europe
1918140	1918140	Europe
5985304	5985304	Europe
1838226	1838226	Europe
2676948	2676948	Europe
5789637	5789637	Europe
4691281	4691281	Europe
1435154	1435154	Europe
4856378	4856378	Europe
5142404	5142404	Europe
1937297	1937297	Europe
2080586	2080586	Europe
5342402	5342402	Europe
5461970	5461970	Europe
3226421	3226421	Europe
2861703	2861703	Europe
5071682	5071682	Europe
4425176	4425176	Europe
5844471	5844471	Europe
4707229	4707229	Europe
4909142	4909142	Europe
2235186	2235186	Europe
1406306	1406306	Europe
3191005	3191005	Europe
5009607	5009607	Europe
4804180	4804180	Europe
1722033	1722033	Europe
5395397	5395397	Europe
1823169	1823169	Europe
2340891	2340891	Europe
5246644	5246644	Europe
1287100	1287100	Europe
4347129	4347129	Europe
4631321	4631321	Europe
1499046	1499046	Europe
1039123	1039123	Europe
3770899	3770899	Europe
5533683	5533683	Europe
1089150	1089150	Europe
2300921	2300921	Europe
5526313	5526313	Europe
3507547	3507547	Europe
4006861	4006861	Europe
3891107	3891107	Europe
4325738	4325738	Europe
3038410	3038410	Europe
3953621	3953621	Europe
3710401	3710401	Europe
1735214	1735214	Europe
4054902	4054902	Europe
1091518	1091518	Europe
2833974	2833974	Europe
2623443	2623443	Europe
1388308	1388308	Europe
5055768	5055768	Europe
4348545	4348545	Europe
2151492	2151492	Europe
3089385	3089385	Europe
5566625	5566625	Europe
3683966	3683966	Europe
3976773	3976773	Europe
2098497	2098497	Europe
5023040	5023040	Europe
1820802	1820802	Europe
4640569	4640569	Europe
2873768	2873768	Europe
3424580	3424580	Europe
2883859	2883859	Europe
1452918	1452918	Europe
2368273	2368273	Europe
4957084	4957084	Europe
1570132	1570132	Europe
5856195	5856195	Europe
2303929	2303929	Europe
5014480	5014480	Europe
1321816	1321816	Europe
2530247	2530247	Europe
3856199	3856199	Europe
2907020	2907020	Europe
2563447	2563447	Europe
3503672	3503672	Europe
5364514	5364514	Europe
2884603	2884603	Europe
1079402	1079402	Europe
5628473	5628473	Europe
5570699	5570699	Europe
5017752	5017752	Europe
2792853	2792853	Europe
1326697	1326697	Europe
1245633	1245633	Europe
2371136	2371136	Europe
5809309	5809309	Europe
3005625	3005625	Europe
1163661	1163661	Europe
2615646	2615646	Europe
5547679	5547679	Europe
1607643	1607643	Europe
2922614	2922614	Europe
3023632	3023632	Europe
2594337	2594337	Europe
1294992	1294992	Europe
2627601	2627601	Europe
1187829	1187829	Europe
1407356	1407356	Europe
2633495	2633495	Europe
1688375	1688375	Europe
2587808	2587808	Europe
1729224	1729224	Europe
1161600	1161600	Europe
3439255	3439255	Europe
3872577	3872577	Europe
4875977	4875977	Europe
5706389	5706389	Europe
2190361	2190361	Europe
2044800	2044800	Europe
5934890	5934890	Europe
1820623	1820623	Europe
3134824	3134824	Europe
