#FID	IID	POP
1040161	1040161	England
1040199	1040199	England
1040221	1040221	Scotland
1040257	1040257	England
1040266	1040266	England
1040270	1040270	Wales
1040284	1040284	England
1040325	1040325	England
1040332	1040332	England
1040348	1040348	England
1040360	1040360	England
1040393	1040393	Scotland
1040409	1040409	England
1040417	1040417	England
1040422	1040422	England
1040474	1040474	England
1040491	1040491	RepublicOfIrelend
1040538	1040538	England
1040575	1040575	NorthernIreland
1040597	1040597	England
1040640	1040640	England
1040694	1040694	England
1040702	1040702	England
1040729	1040729	Scotland
1040747	1040747	England
1040750	1040750	England
1040773	1040773	Scotland
1040788	1040788	England
1040877	1040877	England
1040928	1040928	England
1040935	1040935	England
1040944	1040944	Wales
1040967	1040967	England
1040989	1040989	England
1041002	1041002	England
1041015	1041015	England
1041031	1041031	England
1041050	1041050	England
1041088	1041088	England
1041101	1041101	England
1041187	1041187	England
1041220	1041220	England
1041237	1041237	England
1041265	1041265	England
1041279	1041279	England
1041300	1041300	England
1041324	1041324	England
