PC	H	varH	pvalNorm	signal	omega	R2	Ratio	dataset	gwas	contrasts
29	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000582481899468209	0.504294809622446	0.744006143427067	HGDP1KG	e50	eas-amr
30	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000738866916959915	0.50473976370739	0.744662601844692	HGDP1KG	e50	eas-amr
31	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	8.75674565697818e-05	0.50474601353498	0.744671822463333	HGDP1KG	e50	eas-amr
32	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000121178997649602	0.504757981984912	0.744689479992434	HGDP1KG	e50	eas-amr
33	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.00042231210984826	0.504903343702631	0.744903937902647	HGDP1KG	e50	eas-amr
34	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.00053388570812404	0.505135659853227	0.745246683138097	HGDP1KG	e50	eas-amr
35	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000180381803065598	0.505162179562354	0.745285808717295	HGDP1KG	e50	eas-amr
36	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000217331459572691	0.505200676684351	0.74534260504897	HGDP1KG	e50	eas-amr
37	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-4.62363469467009e-05	0.505202419081404	0.745345175676482	HGDP1KG	e50	eas-amr
38	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.00011947118612122	0.505214052548076	0.745362338991488	HGDP1KG	e50	eas-amr
39	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000351171175631467	0.505314565174042	0.745510629256991	HGDP1KG	e50	eas-amr
40	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-8.43150240834926e-05	0.505320359354846	0.745519177641849	HGDP1KG	e50	eas-amr
41	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.00878543774530562	0.508171638008039	0.749725782179751	HGDP1KG	e50	eas-amr
42	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.00468406588043818	0.509590682217717	0.751819354411013	HGDP1KG	e50	eas-amr
43	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.0213450811327707	0.52586766437871	0.775833432075817	HGDP1KG	e50	eas-amr
44	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.00918649799716098	0.554287623803695	0.817762525940511	HGDP1KG	e50	eas-amr
45	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.00051421237528352	0.554290335358024	0.817766526404208	HGDP1KG	e50	eas-amr
46	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.00303587970440592	0.558319437392441	0.823710820513333	HGDP1KG	e50	eas-amr
47	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.00020221607457001	0.558322323446197	0.823715078422959	HGDP1KG	e50	eas-amr
48	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.00084711129117755	0.559050945392248	0.824790043292227	HGDP1KG	e50	eas-amr
49	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000393652810688066	0.55910036469286	0.824862953547414	HGDP1KG	e50	eas-amr
50	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-3.71617983315108e-05	0.55910205808457	0.824865451875398	HGDP1KG	e50	eas-amr
51	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000153777217092886	0.559102360945293	0.824865898697841	HGDP1KG	e50	eas-amr
52	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000191489597595451	0.55910920548776	0.824875996722938	HGDP1KG	e50	eas-amr
53	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000117948266870462	0.559113897910458	0.824882919640345	HGDP1KG	e50	eas-amr
54	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	9.01198209414385e-05	0.559115038699971	0.824884602692379	HGDP1KG	e50	eas-amr
55	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000217757540401342	0.559131633887632	0.824909086231245	HGDP1KG	e50	eas-amr
56	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-3.57212225916271e-06	0.559131939085461	0.824909536501713	HGDP1KG	e50	eas-amr
57	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000773522502175121	0.55936991447752	0.825260631040657	HGDP1KG	e50	eas-amr
58	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.00102570665431673	0.559763663814978	0.825841545062474	HGDP1KG	e50	eas-amr
59	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-5.25344822592805e-05	0.559767156093128	0.825846697359004	HGDP1KG	e50	eas-amr
60	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000526131700442514	0.559871015584998	0.825999925388582	HGDP1KG	e50	eas-amr
61	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000126223203032783	0.559887358034544	0.826024036052878	HGDP1KG	e50	eas-amr
62	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.00047893130422882	0.559935985898119	0.8260957786696	HGDP1KG	e50	eas-amr
63	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000157466281191349	0.559936058056276	0.826095885127393	HGDP1KG	e50	eas-amr
64	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000230905100687953	0.559951902898496	0.826119261651854	HGDP1KG	e50	eas-amr
65	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-1.55130493089065e-05	0.559952232242839	0.826119747546632	HGDP1KG	e50	eas-amr
66	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000283828698477469	0.559957671775516	0.826127772705035	HGDP1KG	e50	eas-amr
67	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000359908718264009	0.559994898855905	0.826182695293931	HGDP1KG	e50	eas-amr
68	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000112818939405377	0.560001117273701	0.826191869572457	HGDP1KG	e50	eas-amr
69	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000105148573826103	0.56004460110511	0.826256022994406	HGDP1KG	e50	eas-amr
70	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.00023130528342711	0.56006038713811	0.826279312755292	HGDP1KG	e50	eas-amr
71	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000439169239277085	0.560141707948629	0.826399288573921	HGDP1KG	e50	eas-amr
72	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-4.288463364569e-05	0.560143641743536	0.826402141578281	HGDP1KG	e50	eas-amr
73	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	9.05740612256745e-06	0.560152495176063	0.826415203398598	HGDP1KG	e50	eas-amr
74	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	4.16904675020936e-05	0.560154963827505	0.82641884549803	HGDP1KG	e50	eas-amr
75	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000156651943823039	0.560155377246649	0.826419455431697	HGDP1KG	e50	eas-amr
76	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000275823518643201	0.560207546049059	0.82649642213599	HGDP1KG	e50	eas-amr
77	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	0.000349492491891151	0.560237782906417	0.82654103177147	HGDP1KG	e50	eas-amr
78	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-1.55857359522223e-05	0.560240344066405	0.826544810352429	HGDP1KG	e50	eas-amr
79	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000271285606942882	0.560324471312997	0.826668926617557	HGDP1KG	e50	eas-amr
80	6.97936307721183e-05	3.3318511819961e-12	2.15599601868525e-174	0.677810007454435	-0.000169586217555334	0.560367266686382	0.826732064330064	HGDP1KG	e50	eas-amr
1	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	0.0801474594119447	0.543515762920345	0.596389131459245	HGDP1KG	e50	nfe-sas
2	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	-0.0346330293297461	0.645003508069064	0.707749633421121	HGDP1KG	e50	nfe-sas
3	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	-0.0371404754703381	0.761718729031215	0.835818944389555	HGDP1KG	e50	nfe-sas
4	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	0.0248752527113858	0.814074902035361	0.893268340846248	HGDP1KG	e50	nfe-sas
5	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	-0.00635085153083502	0.817487589136468	0.897013015122547	HGDP1KG	e50	nfe-sas
6	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	0.0106320391054667	0.827052167188241	0.907508038056973	HGDP1KG	e50	nfe-sas
7	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	-0.00075084067980042	0.82709986832186	0.907560379570485	HGDP1KG	e50	nfe-sas
8	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	0.00133050642636951	0.827249652779471	0.907724735102882	HGDP1KG	e50	nfe-sas
9	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	0.0013879360921587	0.827412646642773	0.907903585055724	HGDP1KG	e50	nfe-sas
10	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	0.000545255112696377	0.827437802032172	0.907931187568584	HGDP1KG	e50	nfe-sas
11	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	0.000681424873973758	0.827477090853606	0.907974298417781	HGDP1KG	e50	nfe-sas
12	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	0.00027167441708216	0.827483335812683	0.907981150888258	HGDP1KG	e50	nfe-sas
13	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	0.000195162746914006	0.827486558570672	0.907984687157065	HGDP1KG	e50	nfe-sas
14	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	0.000216075799988553	0.827490508994858	0.907989021879643	HGDP1KG	e50	nfe-sas
15	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	-0.000252527955521541	0.827495904748122	0.907994942533324	HGDP1KG	e50	nfe-sas
16	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	-2.69593178129945e-05	0.827495966243059	0.907995010010506	HGDP1KG	e50	nfe-sas
17	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	-0.000684262082994258	0.827535582756556	0.908038480429743	HGDP1KG	e50	nfe-sas
18	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	-0.00101289994626163	0.82762239179733	0.908133734278779	HGDP1KG	e50	nfe-sas
19	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	-4.77448919482446e-05	0.827622584679006	0.90813394592404	HGDP1KG	e50	nfe-sas
20	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	-0.000280191972432975	0.827629227360165	0.908141234807118	HGDP1KG	e50	nfe-sas
21	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	0.000373615656093039	0.827641038253915	0.908154194667983	HGDP1KG	e50	nfe-sas
22	0.000285713021034044	2.36324238680123e-11	0	0.911344178238913	0.000170736467891526	0.827643504781768	0.908156901140369	HGDP1KG	e50	nfe-sas
