PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
31	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.0247316916623206	0.581141784350769	-0.112746820826112	0.0632834375014711	0.000611656572480098	0.242889334042893	8.62585568311226e-15			0.325233003986679			InUKBB	WBS-R_500	England-NorthernIreland
32	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.107293986943024	0.0163908790596723	-0.194827808961579	-0.0197601649244683	0.0115119996341297	0.25440135291342	1.0654776603686e-15			0.340647795640526			InUKBB	WBS-R_500	England-NorthernIreland
33	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.0236516182113941	0.597765619632599	-0.0643658120563795	0.111669048479168	0.00055939904401755	0.254960755768378	2.09791747054502e-15			0.341396845703484			InUKBB	WBS-R_500	England-NorthernIreland
34	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.119336013911276	0.0075556372206672	-0.206748917761887	-0.0319231100606655	0.0142410842162323	0.26920184115181	1.23728574830578e-16			0.360465904448016			InUKBB	WBS-R_500	England-NorthernIreland
35	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.0335953864347207	0.453527537178727	-0.0543969742382066	0.121587747107648	0.00112864998969822	0.270330486469237	2.10845137741705e-16			0.361977179977956			InUKBB	WBS-R_500	England-NorthernIreland
36	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.00825947387061643	0.853834326151617	-0.0962985297872194	0.0797795820459866	6.82189086193956e-05	0.270398704801887	4.66237856440247e-16			0.362068525500979			InUKBB	WBS-R_500	England-NorthernIreland
37	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	0.0898693480383603	0.0445821275969375	0.00218354562130242	0.177555150455418	0.00807649971683994	0.278475215791379	1.30912964122546e-16			0.372883112898134			InUKBB	WBS-R_500	England-NorthernIreland
38	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.0238970085715271	0.593969850488257	-0.111913925057821	0.0641199079147664	0.000571067018667641	0.279046281641586	2.51928947895021e-16			0.37364777991272			InUKBB	WBS-R_500	England-NorthernIreland
39	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.0138184552606361	0.757906257112246	-0.101852108091103	0.0742151975698305	0.000190949705790202	0.279237232370125	5.27663101661804e-16			0.37390346622888			InUKBB	WBS-R_500	England-NorthernIreland
40	7.85881916240091e-05	1.86591409005732e-11	0.746816377998468	-0.0832884249120285	0.0627499789311091	-0.171024580315932	0.0044477304918747	0.0069369617243266	0.286174206873232	1.96484461800274e-16			0.383192194633175			InUKBB	WBS-R_500	England-NorthernIreland
1	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.152173770145318	0.000639940683586697	-0.2391904697301	-0.0651570705605359	0.0231568563202401	0.0231568563202401	0.000639940683586699			0.0284577168107367			InUKBB	WBS-R_500	England-RepublicOfIrelend
2	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.0784500823861422	0.0796864355913081	-0.166220799585481	0.00932063481319641	0.0061544154263925	0.0293112716436478	0.000615710664408654			0.0360209458599282			InUKBB	WBS-R_500	England-RepublicOfIrelend
3	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.282127613427374	1.32980004639273e-10	-0.366593129876928	-0.19766209697782	0.0795959902582257	0.108907246581708	2.27360506912901e-12			0.133837319668924			InUKBB	WBS-R_500	England-RepublicOfIrelend
4	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0773438417284048	0.084038250270653	-0.0104344854251601	0.16512216888197	0.00598206985330854	0.114889318924383	2.24267872876156e-12			0.141188754523248			InUKBB	WBS-R_500	England-RepublicOfIrelend
5	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.0769779484402697	0.0855191387106646	-0.164758768687609	0.0108028718070691	0.00592560454607282	0.120814916223934	1.9892312200446e-12			0.148470786572551			InUKBB	WBS-R_500	England-RepublicOfIrelend
6	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.150428277270112	0.000739551797488517	-0.237468499113829	-0.0633880554263951	0.0226286666024537	0.143443578026723	1.76412060999198e-14			0.176279399299782			InUKBB	WBS-R_500	England-RepublicOfIrelend
7	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0996323288794944	0.025892770900599	0.0120283388843557	0.187236318874633	0.00992660095795173	0.153370188791976	4.62176386853728e-15			0.188478321042069			InUKBB	WBS-R_500	England-RepublicOfIrelend
8	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.0671719181732514	0.133628681373945	-0.155015126830944	0.0206712904844412	0.00451206659107398	0.157882253958048	5.07076215350877e-15			0.194023247821074			InUKBB	WBS-R_500	England-RepublicOfIrelend
9	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.119961994736616	0.00724383173199661	0.0325557327725537	0.207368256700679	0.014390880181188	0.172273141521716	3.54418005924127e-16			0.211708368688886			InUKBB	WBS-R_500	England-RepublicOfIrelend
10	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.00101500084525729	0.981937987770761	-0.0870270128375015	0.0890570145280161	1.03022671587302e-06	0.172274171726673	1.23975598055769e-15			0.21170963471915			InUKBB	WBS-R_500	England-RepublicOfIrelend
11	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.0138507683218964	0.757357855816976	-0.101884381790392	0.0741828451465992	0.000191843783106848	0.172466016247062	3.89385913152001e-15			0.211945394571758			InUKBB	WBS-R_500	England-RepublicOfIrelend
12	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.000497736785189704	0.99114216557787	-0.0885397849137464	0.087544311343367	2.47741907330982e-07	0.172466263965818	1.22480105882241e-14			0.211945698996077			InUKBB	WBS-R_500	England-RepublicOfIrelend
13	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.0600575201707873	0.179993099453702	-0.147940656066983	0.0278256157254089	0.00360690572906452	0.176073174563217	1.42199804095406e-14			0.216378271316038			InUKBB	WBS-R_500	England-RepublicOfIrelend
14	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.09542983479035	0.0328914292731488	-0.18307008386545	-0.00778958571524989	0.00910685336811349	0.185180030095411	3.7586485460847e-15			0.227569786787201			InUKBB	WBS-R_500	England-RepublicOfIrelend
15	0.000114379551177222	3.98097132498357e-11	0.813728538879246	-0.0799538256365273	0.0740656444752827	-0.167714024032263	0.00780637275920884	0.00639261423391621	0.19157264152052	2.00098977646257e-15			0.235425737659852			InUKBB	WBS-R_500	England-RepublicOfIrelend
16	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0879046082512696	0.0494731377377322	0.000203369077604806	0.175605847424934	0.00772722015180918	0.199299856913574	7.32565257637808e-16			0.244921798107353			InUKBB	WBS-R_500	England-RepublicOfIrelend
17	0.000114379551177222	3.98097132498357e-11	0.813728538879246	0.0193714473101039	0.665657735301607	-0.0686540911522055	0.107396985772413	0.000375252970888131	0.19967511099017	1.86561793609619e-15			0.245382951991808			InUKBB	WBS-R_500	England-RepublicOfIrelend
