PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
20	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00039942171780288	0.899489181640362	-0.00659750854781344	0.00579866511220768	1.59537708652604e-07	0.241809068322214	0			0.570225761853679			HGDP1KG	e5	eur-lat
21	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.000485558196136407	0.87796844831307	-0.00571252839763696	0.00668364478990978	2.35766761835242e-07	0.241809304086644	0			0.570226317825183			HGDP1KG	e5	eur-lat
22	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.00351394843557952	0.266483302471673	-0.00268410062225177	0.00971199749341081	1.23478336079118e-05	0.241821651926031	0			0.570255436071951			HGDP1KG	e5	eur-lat
23	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00628181495184528	0.0469801540300909	-0.0124797799830848	-8.38499206057873e-05	3.94611990892269e-05	0.241861113116891	0			0.570348492084192			HGDP1KG	e5	eur-lat
24	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00257953247506697	0.414665473431179	-0.00877759917845888	0.00361853422832494	6.65398778992513e-06	0.241867767095096	0			0.570364183264914			HGDP1KG	e5	eur-lat
25	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.000132912419696813	0.966474725018073	-0.0063309996893749	0.00606517484998128	1.76657113096617e-08	0.241867784760313	0			0.570364224922416			HGDP1KG	e5	eur-lat
26	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00322193817428103	0.308271231049136	-0.00941999332780472	0.00297611697924266	1.03808855988894e-05	0.24187816566024	0			0.570388704800737			HGDP1KG	e5	eur-lat
27	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00297908530700203	0.346162021582096	-0.00917714512751063	0.00321897451350657	8.87494926639539e-06	0.24188704062893	0			0.570409633444225			HGDP1KG	e5	eur-lat
28	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00138001616974272	0.662550758573195	-0.00757809759220776	0.00481806525272231	1.90444462875138e-06	0.241888945078773	0			0.570414124451821			HGDP1KG	e5	eur-lat
29	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.00157953618507024	0.617436154744748	-0.0046185434074387	0.00777761577757918	2.49493455994625e-06	0.241891439998019	0			0.570420007883891			HGDP1KG	e5	eur-lat
30	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00422391582805304	0.181644495684339	-0.0104219478607525	0.00197411620464644	1.7841464922477e-05	0.241909281429418	0			0.570462080928889			HGDP1KG	e5	eur-lat
31	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.000581101618299737	0.854203160927768	-0.0067791878962423	0.00561698465964283	3.37679090790573e-07	0.241909619105893	0			0.570462877225846			HGDP1KG	e5	eur-lat
32	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.00362547945229001	0.251602096328834	-0.00257256713785734	0.00982352604243735	1.3144101258977e-05	0.241922763202014	0			0.570493873177637			HGDP1KG	e5	eur-lat
33	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00574933790440125	0.0690499839628361	-0.0119473227894436	0.000448646980641099	3.3054886338985e-05	0.241955818100267	0			0.570571822092747			HGDP1KG	e5	eur-lat
34	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.000923329972278364	0.770302690332509	-0.00527475471009275	0.00712141465464948	8.52538237707565e-07	0.241956670638365	0			0.570573832518532			HGDP1KG	e5	eur-lat
35	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	-0.00730326102496111	0.0209160819285826	-0.0135011830515637	-0.00110533899835856	5.33376215987161e-05	0.242010008372267	0			0.570699611713503			HGDP1KG	e5	eur-lat
36	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.000995073977101964	0.753015136338006	-0.00520301027873524	0.00719315823293916	9.90172219905521e-07	0.2420109985457	0			0.570701946706163			HGDP1KG	e5	eur-lat
37	3.66180933959102e-05	2.04092184692212e-12	0.424058477358416	0.00200208290054195	0.526663821366836	-0.00419599200186241	0.00820015780294631	4.00833594064246e-06	0.242015006869694	0			0.570711398996845			HGDP1KG	e5	eur-lat
