H	varH	Signal	PC	B2	R2	Ratio	lc	uc	se	estimate	dataset	gwas	contrasts
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	34	8.10369474349656e-05	0.0531319255090361	0.324648166477964					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	35	0.002686993124664	0.0558189188056605	0.341066307524618					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	36	0.00397669544224271	0.0597956166370875	0.36536483702907					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	37	0.0105483631043706	0.0703439835554915	0.429817761454222					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	38	9.6787683896354e-05	0.0704407710771182	0.430409155256215					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	39	0.000485039795448736	0.070925810939654	0.433372859291639					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	40	0.000220105110140544	0.071145916148375	0.43471775224929					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	41	1.63259660904211e-07	0.0711612479125552	0.434811432820478					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	42	0.000565201458708318	0.0721842595194515	0.441062266745329					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	43	0.00314917042043387	0.0754395909961294	0.46095308351992					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	44	0.00327506359863703	0.0783761259966922	0.478895981214621					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	45	0.0109058646916966	0.0851751670710525	0.520439670765719					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	46	0.00941192826717126	0.0927157705531666	0.566514475530499					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	47	0.00280136564570492	0.0940891461503317	0.57490611323671					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	48	5.4849533223241e-06	0.0942382480482607	0.575817159793319					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	49	0.00316947637487569	0.0952748916999275	0.582151288616628					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	50	0.011327987229756	0.107794552493505	0.658649267611756					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	51	0.000165164537358976	0.108725323141837	0.664336488270476					HGDP1KG	e5_500	eas-nfe
2.72841326062279e-05	8.39323337679097e-12	0.163660020278114	52	0.000142928941245632	0.108961602730058	0.665780210370838					HGDP1KG	e5_500	eas-nfe
