PC	H	varH	pvalNorm	signal	omega	R2	Ratio	dataset	gwas	contrasts
26	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	-0.000288198263525477	0.199998891949517	0.254524434802775	InUKBB	e10	England-Wales
27	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0164849302885012	0.200102898880493	0.254656797062707	InUKBB	e10	England-Wales
28	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0519933175138949	0.201137529293325	0.255973497962841	InUKBB	e10	England-Wales
29	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0196325002581954	0.20128504605389	0.256161232103469	InUKBB	e10	England-Wales
30	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.000323406504540436	0.201285086072327	0.256161283032102	InUKBB	e10	England-Wales
31	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.00334454004304712	0.201289367295161	0.256166731441397	InUKBB	e10	England-Wales
32	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.00206191450939514	0.201290994438366	0.256168802191393	InUKBB	e10	England-Wales
33	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.00681244282784816	0.201308756605424	0.256191406844286	InUKBB	e10	England-Wales
34	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0171969188755691	0.201421942070507	0.256335449974961	InUKBB	e10	England-Wales
35	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	-0.00854061084456608	0.201449859100253	0.256370978002883	InUKBB	e10	England-Wales
36	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.00833404443136174	0.201476441795629	0.25640480791789	InUKBB	e10	England-Wales
37	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.000266012558625647	0.201476468876977	0.256404842382404	InUKBB	e10	England-Wales
38	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	-0.00606593694109009	0.201490551628382	0.256422764503406	InUKBB	e10	England-Wales
39	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0168352133562746	0.201599025977025	0.25656081212962	InUKBB	e10	England-Wales
40	8.73302546110903e-05	2.01502009783235e-12	0	0.785774820026578	0.0147743152415549	0.201682567923147	0.256667130051744	InUKBB	e10	England-Wales
1	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.0297444699637239	0.00954438899726244	0.0155215783584726	InUKBB	e10	NorthernIreland-RepublicOfIrelend
2	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.00755500720452169	0.0101601402574664	0.0165229448615903	InUKBB	e10	NorthernIreland-RepublicOfIrelend
3	4.71108310873788e-05	1.76349463719737e-12	4.57016004709301e-138	0.614910982429346	0.0372788657383097	0.0251521910364849	0.0409037921832449	InUKBB	e10	NorthernIreland-RepublicOfIrelend
