PC	H	varH	pvalNorm	signal	omega	R2	Ratio	dataset	gwas	contrasts
6	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.00357227675248835	0.585295390249063	0.744400751740124	InUKBB	e50	RepublicOfIrelend-Scotland
7	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.0348009508918312	0.587278810718755	0.746923340698201	InUKBB	e50	RepublicOfIrelend-Scotland
8	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.0837662989366012	0.598770166514244	0.7615384803955	InUKBB	e50	RepublicOfIrelend-Scotland
9	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.0519859883228319	0.603196102239873	0.767167552375564	InUKBB	e50	RepublicOfIrelend-Scotland
10	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.0959854567356591	0.618284510016918	0.786357558445857	InUKBB	e50	RepublicOfIrelend-Scotland
11	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.0220536798085317	0.619081026292702	0.787370597886018	InUKBB	e50	RepublicOfIrelend-Scotland
12	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.000995958718796646	0.619082650783466	0.787372663974639	InUKBB	e50	RepublicOfIrelend-Scotland
13	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.00547240868322074	0.619131695136258	0.787435040432228	InUKBB	e50	RepublicOfIrelend-Scotland
14	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.0046281573472524	0.619166774258964	0.787479655383495	InUKBB	e50	RepublicOfIrelend-Scotland
15	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.016612673312862	0.619618746466184	0.788054490682774	InUKBB	e50	RepublicOfIrelend-Scotland
16	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	-0.0092576786762821	0.619759104314213	0.788233003087495	InUKBB	e50	RepublicOfIrelend-Scotland
17	8.88289025080329e-05	3.60019244262312e-12	0	0.786263835549422	0.00546963040129678	0.619808098996981	0.788295316372874	InUKBB	e50	RepublicOfIrelend-Scotland
