PC	H	varH	signal	B	pvalB	lcB	ucB	B2	R2	pvalR2	lcR2	ucR2	Ratio	lcRatio	ucRatio	dataset	gwas	contrasts
32	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.00337523029918462	0.939988942618501	-0.0914167878366943	0.084666327238325	1.13921795725339e-05	0.229382250179374	5.18094243440495e-13			0.337280378526139			InUKBB	WBS-R_500	NorthernIreland-Wales
33	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	0.0621181244357129	0.165482452195192	-0.0257539081749143	0.14999015704634	0.00385866138341072	0.233240912943607	4.39433856643165e-13			0.342954101042626			InUKBB	WBS-R_500	NorthernIreland-Wales
34	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	0.0788234203725942	0.0782596656144282	-0.00894470405136688	0.166591544796555	0.0062131315992347	0.239454025479241	2.10898334526589e-13			0.352089772814114			InUKBB	WBS-R_500	NorthernIreland-Wales
35	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	0.0482473057815649	0.281583255363415	-0.0396922212863083	0.136186832849438	0.00232780251517983	0.241781835039193	2.55517986005315e-13			0.355512550683385			InUKBB	WBS-R_500	NorthernIreland-Wales
36	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	0.12568329995683	0.00488534526738631	0.0383393779222623	0.213027221991399	0.0157962918880386	0.257578100267549	1.17053808065619e-14			0.378739153052804			InUKBB	WBS-R_500	NorthernIreland-Wales
37	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.0306338287314378	0.494329363885108	-0.118634567350358	0.0573669098874821	0.000938431462747062	0.25851652987113	1.99606384941036e-14			0.380119006514303			InUKBB	WBS-R_500	NorthernIreland-Wales
38	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.00269604154563491	0.952048477624258	-0.090737780606448	0.0853456975151781	7.26864001578949e-06	0.258523798688523	4.22277807414264e-14			0.380129694479389			InUKBB	WBS-R_500	NorthernIreland-Wales
39	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.0986587956103918	0.0273881787533628	-0.186271325635686	-0.0110462655850978	0.00973355795129306	0.268257340712675	8.25040704827933e-15			0.394441755398397			InUKBB	WBS-R_500	NorthernIreland-Wales
40	5.93486541167803e-05	1.30690215327116e-11	0.680093669195158	-0.0108731876780964	0.808369120777553	-0.0989100421191806	0.0771636667629878	0.000118226210283108	0.26837557074988	1.69187358736061e-14			0.394615599153398			InUKBB	WBS-R_500	NorthernIreland-Wales
1	5.90610538703548e-05	2.27235644974513e-11	0.668621720646779	-0.0283896940876638	0.526504021494624	-0.116396266132833	0.0596168779575052	0.000805974730391134	0.000805974730391133	0.526504021494625			0.00120542708306199			InUKBB	WBS-R_500	RepublicOfIrelend-Scotland
