#FID	IID	SEX
5369372	5369372	2
1497523	1497523	1
2701688	2701688	1
5285020	5285020	2
3644048	3644048	1
2248768	2248768	1
2484328	2484328	2
5959697	5959697	2
3683341	3683341	1
1127569	1127569	1
3966709	3966709	1
3751419	3751419	1
5396511	5396511	2
1092786	1092786	2
5058850	5058850	2
4837375	4837375	2
1883154	1883154	1
5638449	5638449	1
1416281	1416281	2
5130244	5130244	2
2603345	2603345	1
3859897	3859897	1
5948393	5948393	1
1670505	1670505	1
3742179	3742179	2
4261477	4261477	2
1808614	1808614	1
3780943	3780943	1
2680565	2680565	2
2725729	2725729	2
4278930	4278930	1
2308154	2308154	1
1653135	1653135	1
2478695	2478695	2
4078631	4078631	2
4173021	4173021	2
3958225	3958225	2
4098987	4098987	1
3631297	3631297	2
5054536	5054536	2
4893428	4893428	1
1837206	1837206	2
5664292	5664292	2
4536854	4536854	2
5217841	5217841	2
4528056	4528056	1
4443593	4443593	2
2243835	2243835	2
3587922	3587922	2
3883307	3883307	2
4304435	4304435	1
1421732	1421732	1
3174520	3174520	2
2629939	2629939	2
5966286	5966286	2
2190909	2190909	1
3793416	3793416	2
3095633	3095633	2
3135074	3135074	1
1694284	1694284	2
5229717	5229717	2
4769837	4769837	1
4323620	4323620	1
4614278	4614278	1
2165621	2165621	2
1105649	1105649	1
5059013	5059013	2
2035670	2035670	1
2635307	2635307	1
3255456	3255456	1
5042419	5042419	2
4261880	4261880	2
3143810	3143810	2
3133317	3133317	1
3245641	3245641	2
2446252	2446252	2
6021065	6021065	1
4254888	4254888	2
5377982	5377982	1
2324382	2324382	1
4648396	4648396	1
1783921	1783921	1
1401948	1401948	1
5002313	5002313	1
4048869	4048869	1
3966072	3966072	1
4748756	4748756	2
1591367	1591367	1
4155273	4155273	2
2809025	2809025	2
1165455	1165455	1
3073626	3073626	2
3853669	3853669	1
4280483	4280483	1
2150819	2150819	1
5830968	5830968	1
4408931	4408931	1
1888728	1888728	2
2470592	2470592	2
5875393	5875393	1
3549596	3549596	1
4836842	4836842	1
3131597	3131597	2
5356090	5356090	2
1941136	1941136	1
5603617	5603617	1
3168884	3168884	1
1281352	1281352	2
5235999	5235999	1
5771251	5771251	1
4134314	4134314	2
1903604	1903604	2
2063180	2063180	1
3089559	3089559	2
4037147	4037147	1
2430904	2430904	2
1792620	1792620	2
2793625	2793625	1
5865365	5865365	1
2980453	2980453	1
1461298	1461298	2
2672172	2672172	1
2360530	2360530	1
3251306	3251306	1
1808576	1808576	2
4972375	4972375	2
2996037	2996037	2
5639253	5639253	2
1663363	1663363	1
5747087	5747087	2
2694896	2694896	2
1386774	1386774	1
4676500	4676500	2
3431396	3431396	1
4350652	4350652	2
4280870	4280870	2
3375527	3375527	2
3978472	3978472	2
3741051	3741051	1
2038122	2038122	1
3627168	3627168	2
4495798	4495798	1
4540658	4540658	2
4930789	4930789	2
5030163	5030163	1
1560256	1560256	2
4658735	4658735	1
1585642	1585642	1
3449580	3449580	1
3758676	3758676	1
3147832	3147832	2
3521662	3521662	1
2107776	2107776	2
1346328	1346328	2
3036397	3036397	1
4504438	4504438	1
4802391	4802391	1
1391199	1391199	1
5167524	5167524	2
2581576	2581576	1
4175370	4175370	2
4546705	4546705	2
2728250	2728250	2
1355864	1355864	2
5891543	5891543	2
4420929	4420929	2
2845865	2845865	1
4341274	4341274	1
4889554	4889554	1
1446754	1446754	1
2519198	2519198	2
2995285	2995285	2
2309625	2309625	2
3216047	3216047	2
4467765	4467765	1
3002505	3002505	2
3157929	3157929	1
5078359	5078359	2
4782620	4782620	2
1821126	1821126	1
1065408	1065408	2
5298103	5298103	1
3843153	3843153	2
1790678	1790678	2
3453820	3453820	2
4054880	4054880	2
5141295	5141295	1
3388962	3388962	2
3428190	3428190	2
2740500	2740500	2
2383673	2383673	1
1867083	1867083	1
3619128	3619128	2
4156542	4156542	1
5797770	5797770	2
2095740	2095740	2
1873241	1873241	1
4118534	4118534	2
1321631	1321631	2
2054186	2054186	2
1180202	1180202	2
3205410	3205410	1
5376879	5376879	2
1504273	1504273	2
5413854	5413854	2
5520464	5520464	1
1253951	1253951	1
3552085	3552085	1
5299245	5299245	2
3295179	3295179	2
1399311	1399311	1
1396883	1396883	2
3737168	3737168	2
3483979	3483979	2
4164367	4164367	1
4116993	4116993	2
1110678	1110678	2
4650583	4650583	2
2530535	2530535	1
1382603	1382603	2
3232992	3232992	2
4045914	4045914	2
4075684	4075684	1
4367318	4367318	2
5394098	5394098	1
3401788	3401788	1
2119775	2119775	2
1614046	1614046	2
5543356	5543356	1
4124225	4124225	1
5761890	5761890	1
1428073	1428073	2
5560657	5560657	2
4636882	4636882	2
6009097	6009097	1
1975397	1975397	2
2841941	2841941	2
1551809	1551809	2
5881357	5881357	1
4304657	4304657	2
3325157	3325157	1
2773553	2773553	1
1791701	1791701	2
1496109	1496109	2
5722061	5722061	1
1693927	1693927	1
3615577	3615577	2
1993320	1993320	2
1741138	1741138	2
1555152	1555152	2
5660151	5660151	2
5439820	5439820	2
5221776	5221776	1
3951227	3951227	2
4272366	4272366	2
2976381	2976381	1
2454150	2454150	2
1032142	1032142	2
2738190	2738190	1
2063311	2063311	1
2934805	2934805	2
3616386	3616386	2
3899952	3899952	2
4290928	4290928	1
5475001	5475001	2
4375339	4375339	1
4242220	4242220	2
3523265	3523265	1
5705478	5705478	1
4625729	4625729	2
4162296	4162296	2
1310405	1310405	1
2476012	2476012	2
3144098	3144098	2
5112940	5112940	2
3018846	3018846	2
3357982	3357982	2
3452060	3452060	1
2586609	2586609	1
4693011	4693011	1
2731384	2731384	1
1203506	1203506	1
5672937	5672937	2
2908624	2908624	1
4682922	4682922	1
1874104	1874104	2
6004545	6004545	2
4485849	4485849	2
4193360	4193360	1
6010278	6010278	2
1356436	1356436	1
4442579	4442579	1
4946159	4946159	1
1700122	1700122	2
3101177	3101177	2
1739588	1739588	1
5775255	5775255	2
5368570	5368570	2
5177171	5177171	2
1445781	1445781	2
5860589	5860589	2
2367516	2367516	2
5838903	5838903	1
3399251	3399251	2
5622966	5622966	2
4783845	4783845	2
2719419	2719419	2
5531007	5531007	2
2098361	2098361	2
4339346	4339346	1
5237921	5237921	1
2405327	2405327	2
3889110	3889110	1
3774317	3774317	1
2486612	2486612	1
3769909	3769909	2
1605090	1605090	1
1596198	1596198	2
1615281	1615281	1
3344798	3344798	1
4703277	4703277	2
3386672	3386672	1
1999540	1999540	1
1900285	1900285	2
5610162	5610162	2
3722511	3722511	1
4219278	4219278	2
4534728	4534728	1
2408245	2408245	2
2674178	2674178	2
3058626	3058626	1
2884373	2884373	2
1827741	1827741	1
4381469	4381469	1
1058254	1058254	2
4531580	4531580	2
1607739	1607739	2
2523768	2523768	2
3387978	3387978	2
5826511	5826511	2
1773592	1773592	2
3920660	3920660	2
5216427	5216427	1
2031619	2031619	2
1039159	1039159	1
2763815	2763815	2
5560961	5560961	2
1972677	1972677	1
5118153	5118153	2
2182883	2182883	1
2276090	2276090	1
2946937	2946937	2
5950261	5950261	1
3991147	3991147	2
5991279	5991279	1
1878579	1878579	2
4130733	4130733	2
5659758	5659758	1
1729570	1729570	2
4387134	4387134	1
4355403	4355403	1
1069750	1069750	1
4612568	4612568	2
1144932	1144932	1
3243414	3243414	1
5249879	5249879	1
3926148	3926148	2
2830298	2830298	2
2124217	2124217	1
3175281	3175281	2
5447887	5447887	1
1901788	1901788	2
1317477	1317477	1
2466855	2466855	1
5663405	5663405	2
2052416	2052416	1
1115623	1115623	1
1963132	1963132	1
2218705	2218705	1
1543710	1543710	1
2497678	2497678	1
4379896	4379896	1
4820795	4820795	2
4942891	4942891	1
4018465	4018465	2
2478206	2478206	2
5044481	5044481	1
2522116	2522116	1
1181454	1181454	1
2476757	2476757	1
3828278	3828278	1
3297583	3297583	2
1550755	1550755	1
4504190	4504190	2
4794538	4794538	1
1086146	1086146	2
6009236	6009236	1
2545271	2545271	1
4843516	4843516	1
2333288	2333288	2
3051483	3051483	1
1535364	1535364	1
3480195	3480195	1
1867010	1867010	1
3706429	3706429	2
5392659	5392659	2
2973799	2973799	2
4589972	4589972	1
4330461	4330461	1
4694288	4694288	1
3605245	3605245	2
5541490	5541490	1
2424363	2424363	1
3660857	3660857	1
2159951	2159951	2
1079278	1079278	2
3479811	3479811	2
2286628	2286628	2
4773832	4773832	2
4376416	4376416	1
2663649	2663649	2
5104353	5104353	2
3132333	3132333	1
1792665	1792665	1
4673728	4673728	2
2079529	2079529	1
1357761	1357761	1
4932831	4932831	1
4262886	4262886	1
2129942	2129942	2
4260398	4260398	1
2958147	2958147	1
4162380	4162380	2
2932580	2932580	2
1047567	1047567	1
5351008	5351008	1
1625356	1625356	2
1447489	1447489	2
1089835	1089835	1
4599136	4599136	1
4941895	4941895	2
2813624	2813624	1
3701993	3701993	1
3182941	3182941	1
3065678	3065678	2
5259839	5259839	2
1597720	1597720	2
3671074	3671074	2
4791530	4791530	2
1026375	1026375	2
2180741	2180741	1
2839360	2839360	2
2239665	2239665	2
5958264	5958264	2
4304670	4304670	2
2597094	2597094	2
4957554	4957554	1
5799393	5799393	1
2097687	2097687	1
2179296	2179296	1
1921891	1921891	1
1779646	1779646	2
5896764	5896764	2
1142002	1142002	2
1562231	1562231	2
2618746	2618746	1
1058165	1058165	2
2420263	2420263	2
3595035	3595035	2
3026294	3026294	2
3842218	3842218	1
4432812	4432812	1
5710562	5710562	1
1527264	1527264	1
2823243	2823243	2
2153357	2153357	2
3967542	3967542	1
1731224	1731224	1
1379753	1379753	2
5962037	5962037	2
1836120	1836120	1
4944514	4944514	1
2391560	2391560	2
2703266	2703266	2
1696483	1696483	2
2227023	2227023	1
2169986	2169986	2
1446108	1446108	2
4648861	4648861	1
5842186	5842186	2
3640216	3640216	2
4397733	4397733	2
3480906	3480906	2
5562776	5562776	2
2126333	2126333	2
2476367	2476367	2
4785361	4785361	1
4836927	4836927	2
1151465	1151465	2
2854212	2854212	2
1419884	1419884	1
4330363	4330363	1
1801947	1801947	1
4053981	4053981	1
4584001	4584001	1
3461922	3461922	1
1629203	1629203	1
2776110	2776110	1
3526131	3526131	2
2467894	2467894	2
2401338	2401338	2
2135090	2135090	2
1292306	1292306	2
1613877	1613877	1
4453296	4453296	1
3485555	3485555	1
1707538	1707538	2
5563424	5563424	2
5125175	5125175	1
4696554	4696554	2
3983492	3983492	2
2232869	2232869	2
4781217	4781217	1
2875323	2875323	2
5366038	5366038	1
1413868	1413868	1
5163251	5163251	2
3624082	3624082	2
1856288	1856288	1
2556925	2556925	1
4806218	4806218	1
5129195	5129195	2
4576439	4576439	2
2754769	2754769	2
1136523	1136523	2
3566425	3566425	1
4363450	4363450	1
1492685	1492685	2
5183394	5183394	2
5749722	5749722	2
2418869	2418869	1
1155376	1155376	1
3649911	3649911	2
5955417	5955417	2
2280018	2280018	1
2104144	2104144	1
3967526	3967526	1
1900720	1900720	1
1344397	1344397	2
4474576	4474576	2
5673777	5673777	2
4775643	4775643	2
5568918	5568918	2
2337978	2337978	2
5637059	5637059	2
4936059	4936059	2
3132120	3132120	2
5085921	5085921	1
3294995	3294995	1
3544309	3544309	1
5404117	5404117	2
5920012	5920012	2
2473127	2473127	1
3293310	3293310	1
5344168	5344168	1
5820293	5820293	2
2134026	2134026	2
1949279	1949279	1
2807854	2807854	2
2084227	2084227	1
3595916	3595916	1
3179795	3179795	1
4896485	4896485	2
2150607	2150607	1
5366551	5366551	1
2971290	2971290	1
5525796	5525796	1
2050124	2050124	1
2706613	2706613	2
4829990	4829990	1
4179612	4179612	1
1023025	1023025	2
3670003	3670003	1
4075926	4075926	1
3202581	3202581	1
3408093	3408093	2
2365463	2365463	1
3939994	3939994	2
2913718	2913718	2
4888492	4888492	1
5660988	5660988	2
4012038	4012038	2
2154012	2154012	1
3390884	3390884	1
1699872	1699872	2
2689080	2689080	2
2749438	2749438	1
1670281	1670281	1
5948284	5948284	2
1806006	1806006	2
3973293	3973293	2
4463257	4463257	1
4369498	4369498	2
2184799	2184799	1
2837555	2837555	2
2662852	2662852	2
2708998	2708998	2
5903927	5903927	2
4473890	4473890	1
3690573	3690573	1
4856167	4856167	2
1254739	1254739	1
5012021	5012021	1
2199664	2199664	2
4182902	4182902	1
3490339	3490339	2
1871101	1871101	2
2080916	2080916	1
5667139	5667139	2
5555186	5555186	2
2860173	2860173	2
4905711	4905711	2
2244103	2244103	2
2906941	2906941	1
4823974	4823974	1
4296588	4296588	2
5574843	5574843	1
2759250	2759250	2
1747241	1747241	2
3212770	3212770	1
4963898	4963898	1
5405991	5405991	2
3925538	3925538	2
1298711	1298711	2
3531229	3531229	1
4362088	4362088	1
2763424	2763424	2
1258016	1258016	1
1259063	1259063	2
5493741	5493741	2
1293618	1293618	1
1097767	1097767	2
5060341	5060341	2
4744502	4744502	2
4583936	4583936	2
4067524	4067524	1
4747859	4747859	2
1053125	1053125	1
5131274	5131274	2
2342167	2342167	1
5128307	5128307	1
3185157	3185157	1
5250987	5250987	2
2894512	2894512	2
5064425	5064425	1
3470143	3470143	1
2627577	2627577	2
1628065	1628065	1
5481730	5481730	1
2141055	2141055	1
5668335	5668335	2
4503505	4503505	2
2191606	2191606	2
1772975	1772975	2
4531955	4531955	1
5184146	5184146	2
4605238	4605238	2
4033462	4033462	2
2007938	2007938	1
5887157	5887157	2
1506720	1506720	2
2732199	2732199	2
2272611	2272611	2
5538873	5538873	1
4932172	4932172	1
3293802	3293802	1
4569658	4569658	1
4453062	4453062	1
4427308	4427308	1
4933516	4933516	2
5571628	5571628	2
4587145	4587145	2
1547834	1547834	1
2377057	2377057	2
4975664	4975664	2
3989320	3989320	2
2110258	2110258	1
1334988	1334988	2
1046905	1046905	2
5773938	5773938	1
3324392	3324392	1
4684989	4684989	2
1956564	1956564	2
4964728	4964728	2
3902700	3902700	2
1535302	1535302	1
4076363	4076363	2
4945341	4945341	2
2853908	2853908	1
2596242	2596242	2
3128876	3128876	1
2676317	2676317	2
5256384	5256384	1
5289287	5289287	1
6018086	6018086	1
5627896	5627896	1
4673697	4673697	2
2756557	2756557	1
2722664	2722664	2
4739646	4739646	2
1566257	1566257	1
5034769	5034769	2
3958349	3958349	1
3078167	3078167	2
5748955	5748955	2
2737340	2737340	2
1152510	1152510	1
5264026	5264026	2
1172553	1172553	2
2891298	2891298	1
4943503	4943503	2
5207448	5207448	2
5545586	5545586	1
3733492	3733492	2
3734841	3734841	1
3282625	3282625	1
5033522	5033522	1
5224241	5224241	1
5542734	5542734	2
3387545	3387545	2
4257315	4257315	1
1222449	1222449	1
4491364	4491364	1
5091311	5091311	2
3578093	3578093	2
4146999	4146999	2
4167297	4167297	2
3558727	3558727	1
3091473	3091473	1
5740244	5740244	1
2516125	2516125	1
2547617	2547617	1
5573822	5573822	1
1232964	1232964	2
3431258	3431258	2
3783856	3783856	2
3247494	3247494	2
1052118	1052118	2
5265745	5265745	1
4188734	4188734	2
3705568	3705568	2
2582118	2582118	2
3173671	3173671	1
3632759	3632759	1
2881938	2881938	1
4375210	4375210	2
5721972	5721972	2
3491724	3491724	1
5715474	5715474	2
4098785	4098785	2
1105160	1105160	2
3367398	3367398	2
1569758	1569758	1
5837675	5837675	2
3053765	3053765	1
3580739	3580739	1
3576719	3576719	2
4442725	4442725	2
5506287	5506287	1
4121176	4121176	1
2952179	2952179	2
1793225	1793225	2
5459437	5459437	2
2804500	2804500	2
2636491	2636491	2
2577821	2577821	2
1280445	1280445	1
4499998	4499998	1
2715341	2715341	2
4048011	4048011	2
1992448	1992448	2
5098774	5098774	1
4497617	4497617	1
1856727	1856727	2
5376507	5376507	1
1689881	1689881	1
4721663	4721663	1
2297917	2297917	1
2330240	2330240	2
5024349	5024349	2
4509845	4509845	2
1942386	1942386	1
3127602	3127602	2
1926542	1926542	1
1745539	1745539	2
3701833	3701833	1
4477433	4477433	2
4876408	4876408	1
2695796	2695796	2
4863742	4863742	1
3010925	3010925	1
2558476	2558476	2
6006303	6006303	1
2564706	2564706	1
1360477	1360477	2
4067500	4067500	1
2987450	2987450	2
4792560	4792560	1
5050592	5050592	2
1370367	1370367	2
5079944	5079944	2
3792082	3792082	2
2120805	2120805	2
1223128	1223128	1
1251196	1251196	2
3284531	3284531	2
2004494	2004494	1
5293341	5293341	1
1372192	1372192	2
2747768	2747768	1
1898634	1898634	2
4806051	4806051	2
2742680	2742680	2
3286584	3286584	2
1816723	1816723	2
1560966	1560966	2
5946974	5946974	2
1589039	1589039	2
2084548	2084548	1
5501163	5501163	2
4685088	4685088	1
5011601	5011601	1
1477624	1477624	2
5058240	5058240	2
4912340	4912340	1
1644610	1644610	1
1695403	1695403	2
4769487	4769487	1
4572327	4572327	1
1773734	1773734	1
3484870	3484870	1
2718617	2718617	1
3871400	3871400	1
4544125	4544125	2
4105432	4105432	1
4157745	4157745	1
5946285	5946285	1
3312593	3312593	2
1032569	1032569	2
1118216	1118216	2
2181336	2181336	1
3315265	3315265	1
4681003	4681003	2
5795931	5795931	2
5116758	5116758	1
5774026	5774026	1
3365156	3365156	2
5563829	5563829	1
2864741	2864741	1
3968752	3968752	2
1149746	1149746	1
5554642	5554642	1
4881563	4881563	2
2017967	2017967	2
3177815	3177815	2
4553891	4553891	2
4014707	4014707	1
1760679	1760679	2
3846900	3846900	2
5881858	5881858	2
1041580	1041580	2
4084818	4084818	1
4271491	4271491	2
2264109	2264109	1
4756089	4756089	2
2653882	2653882	2
5861629	5861629	1
4634403	4634403	2
2067264	2067264	2
5843623	5843623	2
4700301	4700301	1
4758362	4758362	2
4901374	4901374	2
1875207	1875207	2
5356951	5356951	2
2840953	2840953	2
2106934	2106934	1
3306743	3306743	1
2420222	2420222	1
3756116	3756116	2
4054182	4054182	2
3190733	3190733	2
5203005	5203005	1
4826283	4826283	2
3188236	3188236	1
4013917	4013917	1
4323637	4323637	1
5156893	5156893	2
5128737	5128737	1
5039407	5039407	2
5550262	5550262	1
3506679	3506679	2
5773085	5773085	1
5095592	5095592	1
5854028	5854028	1
3063706	3063706	2
2824479	2824479	2
1014121	1014121	1
2298261	2298261	1
5174895	5174895	2
3798310	3798310	1
1750695	1750695	1
2130004	2130004	2
1411103	1411103	1
5880557	5880557	2
3709702	3709702	2
3173142	3173142	1
1601942	1601942	2
5070243	5070243	2
2549210	2549210	2
5568330	5568330	2
3458611	3458611	2
2045515	2045515	1
3058819	3058819	2
1438898	1438898	1
3588067	3588067	2
3331980	3331980	2
3465899	3465899	2
1776313	1776313	1
4961154	4961154	1
1511056	1511056	2
3746565	3746565	2
4113543	4113543	2
2553000	2553000	2
1083667	1083667	2
5410196	5410196	1
2372957	2372957	2
4081224	4081224	1
3118782	3118782	2
3444263	3444263	2
3855469	3855469	2
4304692	4304692	1
3130156	3130156	1
2569106	2569106	2
1025221	1025221	1
5196777	5196777	2
5203798	5203798	2
5038996	5038996	1
5193379	5193379	2
3292052	3292052	2
1384908	1384908	1
4154444	4154444	1
5832926	5832926	1
5835757	5835757	2
4668797	4668797	1
2187335	2187335	1
2040018	2040018	1
2359017	2359017	2
3721097	3721097	2
4628322	4628322	1
5722756	5722756	2
4650733	4650733	2
2855409	2855409	2
5745475	5745475	2
5447678	5447678	1
5662815	5662815	1
2210817	2210817	1
3176055	3176055	2
2917892	2917892	1
3018035	3018035	1
4804303	4804303	2
1322610	1322610	1
1205084	1205084	2
2285091	2285091	1
1297862	1297862	2
4447259	4447259	2
4795741	4795741	1
2410380	2410380	2
3047257	3047257	2
2712624	2712624	2
3997681	3997681	1
4384933	4384933	1
1174881	1174881	2
1640180	1640180	2
2549586	2549586	1
1636064	1636064	2
5635943	5635943	2
4527896	4527896	1
2388217	2388217	2
1087573	1087573	2
2779791	2779791	2
4230894	4230894	2
2072029	2072029	2
5766033	5766033	2
1642709	1642709	2
1090038	1090038	1
5259840	5259840	1
3859090	3859090	2
1082103	1082103	1
1598676	1598676	1
3499711	3499711	1
4512759	4512759	2
2743510	2743510	2
4031582	4031582	1
4707620	4707620	1
4585638	4585638	1
2446076	2446076	2
2904515	2904515	2
3230620	3230620	1
5290518	5290518	1
1495113	1495113	1
2459205	2459205	1
3631930	3631930	2
5920997	5920997	1
3528891	3528891	1
3310182	3310182	1
5733218	5733218	1
3180972	3180972	1
3141780	3141780	2
4871259	4871259	1
1945930	1945930	1
1380397	1380397	1
2681320	2681320	2
1688618	1688618	2
3487594	3487594	1
5090870	5090870	1
3024197	3024197	2
5703465	5703465	1
4492818	4492818	1
1020496	1020496	1
1897837	1897837	1
4064074	4064074	1
1500130	1500130	1
3299020	3299020	1
5967464	5967464	1
2561019	2561019	1
3959250	3959250	1
4242509	4242509	1
2614995	2614995	2
4857357	4857357	1
2477951	2477951	1
3262002	3262002	2
5293022	5293022	1
5176358	5176358	2
5925807	5925807	2
3040262	3040262	2
1036749	1036749	1
4912717	4912717	1
3068930	3068930	1
5973197	5973197	2
2428020	2428020	1
1558190	1558190	1
2255739	2255739	2
5816017	5816017	1
2560291	2560291	1
4599924	4599924	1
2180435	2180435	2
2321309	2321309	1
5286795	5286795	2
3054297	3054297	2
1921506	1921506	2
2634027	2634027	1
5092713	5092713	1
4066609	4066609	2
4626621	4626621	2
1068465	1068465	2
2384915	2384915	1
4879403	4879403	1
5071833	5071833	1
5307785	5307785	1
2645803	2645803	2
3037754	3037754	1
5665375	5665375	2
5598474	5598474	2
5554819	5554819	2
2707355	2707355	1
5292731	5292731	2
3266413	3266413	2
1893144	1893144	2
2696490	2696490	1
1333946	1333946	1
4264456	4264456	1
2457040	2457040	1
2583853	2583853	1
2466598	2466598	2
1311680	1311680	1
4543211	4543211	2
1405225	1405225	2
4714331	4714331	1
4812750	4812750	2
4550588	4550588	2
1126379	1126379	1
1051554	1051554	1
4483678	4483678	1
4917082	4917082	2
1083725	1083725	2
2423035	2423035	1
3984270	3984270	1
5339947	5339947	2
2001169	2001169	2
2883436	2883436	2
5238419	5238419	1
1850711	1850711	2
3094266	3094266	1
2117225	2117225	2
2626820	2626820	1
1692342	1692342	2
1171082	1171082	2
1967266	1967266	2
1414905	1414905	2
5189529	5189529	2
3647583	3647583	1
5406107	5406107	1
2242460	2242460	1
1943284	1943284	1
3295408	3295408	1
5285233	5285233	1
4572371	4572371	2
5248658	5248658	1
5527543	5527543	2
4446035	4446035	2
5418850	5418850	2
3355919	3355919	2
5005145	5005145	1
3314257	3314257	1
2435972	2435972	2
5578397	5578397	1
3614756	3614756	1
4949952	4949952	2
5492562	5492562	2
5058532	5058532	2
2777173	2777173	2
4006186	4006186	2
4670168	4670168	2
5446407	5446407	1
3981385	3981385	1
2547734	2547734	2
5012936	5012936	1
4488424	4488424	2
2762302	2762302	1
1657401	1657401	1
1687224	1687224	1
2928356	2928356	1
3106990	3106990	2
4642617	4642617	1
3655395	3655395	2
2725685	2725685	2
2923421	2923421	2
1383355	1383355	1
4951277	4951277	2
2550735	2550735	1
3664186	3664186	2
2073044	2073044	2
5523439	5523439	2
2571762	2571762	1
2925522	2925522	1
2924773	2924773	1
2472764	2472764	1
3675773	3675773	2
5101249	5101249	2
1292693	1292693	2
5311367	5311367	1
5314331	5314331	2
5755558	5755558	2
1354688	1354688	1
1176551	1176551	1
2099760	2099760	2
4824032	4824032	1
4571239	4571239	1
2272883	2272883	1
2359168	2359168	2
1831286	1831286	2
1750974	1750974	2
5728835	5728835	2
4624974	4624974	1
3509674	3509674	1
2611461	2611461	2
3690416	3690416	2
3362095	3362095	1
5406640	5406640	2
2725513	2725513	1
2204892	2204892	1
1450202	1450202	2
3058168	3058168	2
1385817	1385817	2
5354533	5354533	2
1329050	1329050	2
2069307	2069307	2
1322451	1322451	2
2238652	2238652	2
1948758	1948758	2
5023401	5023401	1
3083915	3083915	1
4709980	4709980	2
3046213	3046213	1
1755323	1755323	2
4609444	4609444	2
3571668	3571668	2
2780858	2780858	2
2144282	2144282	1
2958453	2958453	2
5716934	5716934	1
2337154	2337154	2
1779143	1779143	2
5505188	5505188	1
2037168	2037168	2
3289138	3289138	1
1339743	1339743	1
1290136	1290136	2
2717730	2717730	2
4764998	4764998	1
4577911	4577911	1
4350809	4350809	2
2777890	2777890	2
5631692	5631692	1
5630935	5630935	2
3835415	3835415	2
4617279	4617279	2
3782583	3782583	2
4515493	4515493	1
5368281	5368281	1
5888326	5888326	1
5001783	5001783	1
1479341	1479341	2
2683340	2683340	2
4087198	4087198	1
1226982	1226982	2
1184598	1184598	2
5630715	5630715	1
4805268	4805268	2
2745242	2745242	1
4574550	4574550	2
3546399	3546399	2
2098587	2098587	1
3674873	3674873	2
2580389	2580389	1
4782884	4782884	2
5010182	5010182	2
2007071	2007071	2
4902209	4902209	2
3872881	3872881	1
4486975	4486975	2
5302224	5302224	2
6015332	6015332	1
4157255	4157255	2
2532655	2532655	1
2276979	2276979	2
3645414	3645414	2
2343449	2343449	2
4105615	4105615	1
5801958	5801958	1
4974892	4974892	2
3820857	3820857	2
1953223	1953223	2
5710149	5710149	2
4300941	4300941	1
1563728	1563728	1
2174451	2174451	1
2454164	2454164	2
2950873	2950873	1
2557893	2557893	2
2310316	2310316	1
4622277	4622277	1
5873246	5873246	2
2244896	2244896	2
5191017	5191017	1
2406515	2406515	1
4034981	4034981	2
2227478	2227478	1
5581488	5581488	2
4823400	4823400	2
5594987	5594987	1
1057004	1057004	1
3416072	3416072	1
1456026	1456026	1
4690470	4690470	2
5140932	5140932	1
5208416	5208416	2
3425197	3425197	2
4843878	4843878	2
2137426	2137426	2
1139830	1139830	1
4325235	4325235	2
1729799	1729799	1
4414728	4414728	2
1490115	1490115	1
4322441	4322441	2
3257550	3257550	2
3170976	3170976	1
5448820	5448820	1
6023434	6023434	1
4309457	4309457	2
5846514	5846514	2
2326402	2326402	2
4540622	4540622	2
3382182	3382182	2
6016193	6016193	1
4718003	4718003	2
1766950	1766950	1
2438041	2438041	1
4176133	4176133	1
2077964	2077964	2
5740984	5740984	2
3573643	3573643	1
5076745	5076745	1
2781371	2781371	1
5926025	5926025	2
2077600	2077600	1
4928467	4928467	2
3845152	3845152	1
3188644	3188644	1
4996900	4996900	2
4364866	4364866	2
2926604	2926604	1
3134327	3134327	1
1938605	1938605	1
3735279	3735279	2
4463458	4463458	2
3879866	3879866	2
4582457	4582457	1
3851280	3851280	2
3910285	3910285	1
3465672	3465672	1
5187915	5187915	2
2354288	2354288	1
2036857	2036857	1
4996425	4996425	2
4145065	4145065	1
3573785	3573785	2
1113624	1113624	2
1036534	1036534	1
2933327	2933327	1
2789269	2789269	1
2856545	2856545	2
3254967	3254967	1
3282207	3282207	2
2947879	2947879	2
1042252	1042252	1
3886464	3886464	1
2774664	2774664	1
2450558	2450558	1
5722512	5722512	1
3209130	3209130	2
4699887	4699887	1
3192464	3192464	1
1610499	1610499	2
4770755	4770755	1
4255409	4255409	2
4033874	4033874	1
3267104	3267104	1
1645787	1645787	2
3169681	3169681	1
5532387	5532387	2
2523706	2523706	1
3095942	3095942	1
3939209	3939209	2
3150013	3150013	2
4035033	4035033	1
3909148	3909148	1
4200809	4200809	2
1279591	1279591	2
2464312	2464312	1
4525032	4525032	1
2564391	2564391	2
4755260	4755260	1
2379657	2379657	1
3597643	3597643	1
4421632	4421632	2
1752225	1752225	1
3202142	3202142	2
2698483	2698483	2
4565015	4565015	1
5452220	5452220	2
4048943	4048943	1
1754028	1754028	2
4009180	4009180	1
4402791	4402791	1
4394844	4394844	2
2689308	2689308	1
2501703	2501703	1
4810828	4810828	2
4142303	4142303	2
2712010	2712010	1
1458067	1458067	1
4596826	4596826	2
1394619	1394619	1
1143619	1143619	2
4915579	4915579	2
4074653	4074653	2
2443154	2443154	2
5243925	5243925	2
1948157	1948157	2
4636223	4636223	2
4358012	4358012	2
1981663	1981663	2
4878028	4878028	1
1768327	1768327	2
1826364	1826364	2
